CustomerIndex,ChurnPrediction,ChurnProbability,MonthlyCharges
5628,1,0.5951007679986479,96.6500015258789
6097,0,0.003537663822543055,81.0
4879,0,0.057340836049678295,69.0999984741211
807,0,0.05083301237364272,108.55000305175781
5787,1,0.541812318373685,87.55000305175781
4925,0,0.09617930510007715,108.5
581,1,0.7003456768909506,75.30000305175781
1412,1,0.7013914715123517,84.30000305175781
1462,0,0.02582353754204912,20.0
4710,0,0.05172859138743744,40.54999923706055
1544,0,0.2313552929166376,50.0
1730,1,0.74205369935319,59.849998474121094
5423,1,0.7912917880572647,80.8499984741211
4175,0,0.005196896559024245,20.399999618530273
3966,0,0.023806761513505185,107.69999694824219
2772,0,0.004366646554923437,74.0
5881,0,0.1448308627834272,79.94999694824219
1815,0,0.004265662559692616,20.5
5115,0,0.007454902757165319,65.6500015258789
4995,1,0.9169872638905282,75.0999984741211
177,1,0.7986581859462579,76.44999694824219
4004,0,0.007305398092194438,67.80000305175781
959,1,0.541195563813452,86.0999984741211
1115,0,0.036066949771470305,53.849998474121094
1573,0,0.09429595741729556,96.0999984741211
3525,1,0.5203564075589899,95.05000305175781
2227,0,0.008374607893595202,19.549999237060547
6454,0,0.4481995229134067,81.30000305175781
935,1,0.7998481752181593,83.25
4430,0,0.0926911406126033,61.400001525878906
4325,0,0.3643810982764759,20.75
3365,0,0.034207872643998764,19.649999618530273
4577,0,0.24700522917280424,104.8499984741211
1286,0,0.23052556225676124,74.0999984741211
595,0,0.16279268516397,61.650001525878906
481,0,0.2692294913693696,45.29999923706055
74,0,0.4003108436046336,64.5
2099,0,0.35654420948019544,78.8499984741211
3940,1,0.627467118821234,25.149999618530273
5662,1,0.893142450957408,70.25
6300,0,0.003648699924102146,24.899999618530273
4692,1,0.5271069682723366,100.69999694824219
4784,0,0.4529336696559173,19.549999237060547
6783,0,0.011621864491860447,53.150001525878906
3454,0,0.11692573503910857,35.650001525878906
510,0,0.03012456214937257,94.30000305175781
6599,1,0.5743344525372364,94.0999984741211
610,0,0.40965766322496777,29.950000762939453
3850,0,0.008394884540321322,83.25
6827,0,0.02487768972703759,79.05000305175781
3702,1,0.5064512047662542,79.1500015258789
5536,1,0.6358840064350928,34.70000076293945
53,1,0.5998563102746712,80.6500015258789
4365,0,0.027434407935849697,79.80000305175781
4249,0,0.14209244627227918,65.9000015258789
1635,1,0.5454509941853326,69.94999694824219
2503,0,0.025181823538155432,20.600000381469727
3470,0,0.20789252166244068,51.29999923706055
1477,0,0.16226737953203416,106.0
1045,1,0.6912054298145253,99.30000305175781
3776,0,0.1259765019980925,56.349998474121094
3737,1,0.6860844790793892,50.599998474121094
6611,0,0.045673457523275306,69.05000305175781
6244,0,0.4429981978905475,99.05000305175781
3869,0,0.33890045669083674,98.25
337,0,0.0252738529548943,88.1500015258789
2900,1,0.7054421136305973,69.25
6412,0,0.05701638277767403,108.30000305175781
6399,1,0.6376311272225266,73.0999984741211
4223,1,0.8027644542951631,70.30000305175781
1733,0,0.3600699688905282,19.049999237060547
5077,0,0.053827906202576783,19.850000381469727
1421,1,0.7160711467306824,84.4000015258789
4765,0,0.09751179816621108,35.79999923706055
153,0,0.00938313729147109,86.0999984741211
4708,0,0.007226265884048388,61.29999923706055
3701,0,0.026635818818483342,24.5
5143,0,0.02144587861046276,87.19999694824219
4439,0,0.01124474475280815,20.299999237060547
3857,1,0.5556918504567033,20.649999618530273
4758,0,0.02513895006213216,19.700000762939453
5613,0,0.00811936407550247,70.44999694824219
